All_12_15,All_12_3,All_15_18,All_18_21,All_21_24,All_3_6,All_6_9,All_9_12,BikeFatal,Bike_12_15,Bike_12_3,Bike_15_18,Bike_18_21,Bike_21_24,Bike_3_6,Bike_6_9,Bike_9_12,Fatalities,MVFatal,MV_12_15,MV_12_3,MV_15_18,MV_18_21,MV_21_24,MV_3_6,MV_6_9,MV_9_12,OBJECTID,PedFatal,Ped_12_15,Ped_12_3,Ped_15_18,Ped_18_21,Ped_21_24,Ped_3_6,Ped_6_9,Ped_9_12,geometry_x,geometry_y,source_layer_id
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,990305.8179289252,217267.7147925049,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,1,991060.2094647586,211751.08245308697,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,1,994001.2829789221,216160.66320084035,7
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,65,2,0,0,0,0,0,0,0,2,995022.2881547511,219470.0653746724,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,991166.5379922539,227173.38691025972,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,1,0,0,1,0,0,0,0,0,991278.7552875131,228307.5775552541,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,1,0,0,1,0,0,0,0,0,992454.8323316723,228572.7935602516,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,1,0,0,0,0,0,0,0,1,995634.5602241755,221618.36554001272,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,1,0,0,1,0,0,0,0,0,996806.6707408428,225842.37907359004,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,1,0,0,0,1,0,0,0,0,997841.0256275088,220070.53727084398,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,1,0,0,1,0,0,0,0,0,998050.3559175134,229134.94794775546,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73,1,1,0,0,0,0,0,0,0,999284.613291502,222677.20889475942,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,1,0,0,999041.4792633355,223708.4958741665,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,1,0,0,0,1,0,0,0,0,996841.9265758395,234635.34049025178,7
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,76,2,0,0,0,0,2,0,0,0,999378.3191408366,230483.46231108904,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,1,0,0,0,0,0,0,0,1,999628.6237583458,243378.89550967515,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,1,0,0,0,1,0,0,0,0,1001812.5823169202,157448.0627785027,7
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1004948.4487485886,155385.31427933276,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,1,0,0,1,0,0,0,0,0,1005769.0245352536,161455.80049791932,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,1,0,0,1,0,0,0,0,0,1007085.9051035941,177648.07749649882,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,1,1007749.7062694281,177638.52370983362,7
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,1000887.8174341768,180838.42183758318,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,1,0,0,0,1,0,0,0,0,1002811.6423266679,186138.07659259439,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,1004800.9657758474,181823.02288675308,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,1,0,0,1,0,0,0,0,0,1005617.0464927554,188539.2627350837,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,1,0,0,0,1,0,0,0,0,1007892.1633335948,188610.6930384189,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,1,0,0,1008957.269471094,185699.49151176214,7
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,1003983.9231185913,193287.93434008956,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,1,0,0,0,1014396.5266371667,145195.63026241958,7
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,91,0,0,0,0,0,0,0,0,0,1011602.9298621714,174539.0482815057,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,1,1,0,0,0,0,0,0,0,1012171.6265594214,172033.1251437515,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,1,0,0,0,1,0,0,0,0,1014771.5977374166,176526.57252167165,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94,1,0,0,1,0,0,0,0,0,1014932.4409196675,178651.38585734367,7
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,1015689.5850746781,178369.93300817907,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,1,0,0,0,0,0,1,0,0,1012441.6256913394,186181.95117676258,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,97,0,0,0,0,0,0,0,0,0,1013124.5114646703,181378.34562650323,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,98,0,0,0,0,0,0,0,0,0,1013036.5982546806,186073.31622342765,7
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,99,2,0,2,0,0,0,0,0,0,1018818.8471888453,188044.6180550903,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,1,0,0,0,1,0,0,0,0,1013742.4075385928,195156.15534117818,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,1015636.5963355005,193111.6518842578,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102,1,1,0,0,0,0,0,0,0,1022414.9226738364,192859.83808341622,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,1025311.0648474246,198211.91366533935,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,1,0,0,0,0,0,1,0,0,1031686.835888505,187184.03250592947,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,105,0,0,0,0,0,0,0,0,0,1034290.5675576776,186708.36416591704,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,1036739.0403510034,186902.4517042488,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107,1,0,1,0,0,0,0,0,0,1037001.3495376706,187000.6437650919,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108,1,0,1,0,0,0,0,0,0,1038234.8805351704,187461.41056008637,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109,1,0,0,0,0,0,0,1,0,1042851.6232701689,155178.39212100208,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110,1,0,0,0,0,0,0,1,0,1046070.7602045834,181129.8389056772,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111,1,1,0,0,0,0,0,0,0,1052204.1370454282,159910.97747208178,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,112,0,0,0,0,0,0,0,0,0,1055935.7273512632,172099.7716640085,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113,1,0,1,0,0,0,0,0,0,1057600.2742190063,181860.90010759234,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,1,0,0,0,0,0,0,1,0,1056199.6306948364,195662.85708367825,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,115,0,0,0,0,0,0,0,0,0,1001593.3573616743,206612.07698309422,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,1,1,0,0,0,0,0,0,0,1001760.9223152548,216128.8588025123,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117,1,0,0,0,0,1,0,0,0,1004062.9715169221,219474.21956583858,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118,1,1,0,0,0,0,0,0,0,1005140.8991510868,216757.26305750012,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119,1,0,0,0,1,0,0,0,0,1002397.5683516711,229765.25508609414,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120,1,1,0,0,0,0,0,0,0,1008685.0390444249,221130.73856250942,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121,1,0,0,0,1,0,0,0,0,1001711.1684777588,232583.4351452589,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122,1,0,0,1,0,0,0,0,0,1001518.3151889294,235386.4787517488,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123,1,0,0,1,0,0,0,0,0,1005597.1548002511,234065.54832275212,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124,1,0,0,0,0,1,0,0,0,1007843.4593627602,239931.4778638333,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125,1,0,0,0,1,0,0,0,0,1000537.7590791732,245018.3243174255,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126,1,0,0,0,1,0,0,0,0,1001846.3785091788,248794.6159774214,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,0,0,0,1003967.6370619237,242666.44286634028,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128,1,0,0,0,0,0,0,1,0,1005483.3820619285,241803.55417217314,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129,1,0,0,0,0,1,0,0,0,1007133.1130144298,245601.9386357516,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,1,0,0,0,0,1,0,0,0,1007745.3690077513,245041.17532159388,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131,1,1,0,0,0,0,0,0,0,1009402.9890520871,253761.24252708256,7
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1016090.0895230025,210347.28932891786,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133,1,0,0,0,0,0,0,0,1,1017132.3544988334,214046.35312500596,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,1018419.7075671703,214225.68708391488,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,1,0,0,0,0,0,0,0,1,1018509.2874405086,217348.1673875004,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136,1,0,0,0,0,0,1,0,0,1016698.2116663456,239230.5540688336,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137,1,0,0,0,1,0,0,0,0,1017371.6650438458,238522.0876380056,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,1,0,0,0,0,0,0,0,1,1014555.7093896717,248585.41692075133,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139,1,0,0,0,0,1,0,0,0,1018109.7409955114,240290.21074217558,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140,1,0,0,0,0,0,0,0,1,1018455.2225880027,241320.16275051236,7
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,1017192.8205852509,255096.5098696649,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,142,0,0,0,0,0,0,0,0,0,1017650.1192113459,257602.98385934532,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143,1,0,0,1,0,0,0,0,0,1019587.6678296775,250382.37854991853,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,144,0,0,0,0,0,0,0,0,0,1019758.3859921694,259418.31487433612,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145,1,0,0,0,1,0,0,0,0,1021768.4246230125,206824.19794991612,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146,1,0,0,0,0,1,0,0,0,1022650.8306665868,212299.93306142092,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147,1,0,0,0,0,0,0,1,0,1024484.667550087,214260.9183126688,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,148,1,0,0,0,0,0,0,0,1,1026950.4808599204,225016.49489858747,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,149,1,0,0,0,0,1,0,0,0,1020864.4861421734,239947.90171550214,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150,1,0,0,0,0,1,0,0,0,1021896.8033032566,248869.66503992677,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,1022499.4599063396,245893.33273801208,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,1,0,0,0,0,1,0,0,0,1024136.067525506,243850.09535467625,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153,1,0,0,1,0,0,0,0,0,1025146.275150761,244015.7672674209,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,154,0,0,0,0,0,0,0,0,0,1029371.0557431728,246587.37892208993,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,155,0,0,0,0,0,0,0,0,0,1021999.4018513411,254634.94845683873,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,156,0,0,0,0,0,0,0,0,0,1021536.9880780131,257120.17314517498,7
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,1024286.0147321671,250375.82016408443,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,158,0,0,0,0,0,0,0,0,0,1022979.2191174179,260887.24566350877,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,159,0,0,0,0,0,0,0,0,0,1023777.410106346,260553.66365350783,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,160,0,0,0,0,0,0,0,0,0,1024100.4147096723,261325.31565350294,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161,1,0,0,0,0,0,0,0,1,1024228.8786915839,266795.92774376273,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,162,0,0,0,0,0,0,0,0,0,1034022.8003766686,200329.3844960034,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163,1,0,0,0,1,0,0,0,0,1030432.9049974233,217209.77527584136,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164,1,0,0,0,0,0,0,1,0,1030414.4667140841,217696.98230667412,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165,1,0,0,0,0,0,0,0,1,1033927.1824576706,218034.37992583215,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,1,0,0,0,0,0,0,0,1,1037297.7793910056,224732.5190885961,7
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,167,1,0,0,0,0,0,1,0,0,1030672.2975632548,243633.1764971763,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,1033951.6902826726,246868.96694159508,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,169,0,0,0,0,0,0,0,0,0,1031674.4346665889,262822.7700076699,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,170,0,0,0,0,0,0,0,0,0,1042401.2337510139,226446.30831192434,7
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,1051156.2979337573,216984.19501833618,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,1,0,0,0,1,0,0,0,0,1005283.2807560861,243518.5044824183,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173,1,0,0,0,0,0,0,1,0,950434.3271340132,148754.05818492174,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174,1,0,1,0,0,0,0,0,0,1011235.286568597,247138.7761132568,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175,1,0,0,0,0,0,0,0,1,1013482.1157363355,194613.6859536767,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176,1,0,0,1,0,0,0,0,0,1012516.3237046748,263731.04575017095,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177,1,0,0,0,0,0,1,0,0,989277.0250390023,223301.01309333742,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178,1,0,0,0,1,0,0,0,0,1015908.946184501,239064.09114716947,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,179,0,0,0,0,0,0,0,0,0,1019253.1753884256,197066.28537917137,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,1,0,0,0,0,0,0,0,1,992998.0274395049,197394.5855755955,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,918443.473793,126583.93913942575,8
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,920184.339733839,138084.97223967314,8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,925396.8913165927,138346.4382521659,8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,930366.1297376752,154197.81337350607,8
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,938905.3843126744,158527.68332266808,8
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,947940.2346812636,162732.3366587609,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,953916.8792240024,147341.29198159277,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,953708.5266223401,165429.06026792526,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,954061.4294598401,162002.83352458477,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,966854.8287417591,161288.01868125796,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,962631.1921759248,173032.75864316523,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,979983.8047803342,165000.48829042912,8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,979873.6668772548,198520.62367783487,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,986757.0815880895,158304.27497683465,8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,0,0,0,989328.6938989311,157270.1563101709,8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,989755.9437005967,159759.97383709252,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,0,0,0,0,980883.2678764164,163624.64458541572,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,982902.0105580837,161003.66229458153,8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,985751.5652264208,179815.27460567653,8
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,987443.0513447523,173158.34270958602,8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,1,0,1,0,0,0,0,0,0,989292.817658335,189689.73615592718,8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,0,0,1,0,0,0,0,0,987090.3059872538,199971.69361034036,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,1,0,0,0,1,0,0,0,0,989337.0662575066,199574.607790336,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,993946.4107133448,149432.00630408525,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,0,0,0,993930.7283300012,154632.70751683414,8
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,995170.4535408467,154813.81607849896,8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,1,996315.3889150023,155925.6019126773,8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,990936.259253338,160968.48848041892,8
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,993337.4621280879,160517.72527433932,8
