weathername,lgt_condname,hour,day_weekname,Total_Accidents,Total_Fatalities,Fatality_Rate
Clear,Dark - Not Lighted,8,Sunday,30,32,1.0666666666666667
Clear,Dark - Not Lighted,8,Thursday,16,16,1.0
Clear,Dark - Not Lighted,8,Tuesday,14,16,1.1428571428571428
Clear,Dark - Not Lighted,8,Wednesday,7,7,1.0
Clear,Dark - Not Lighted,9,Monday,3,4,1.3333333333333333
Clear,Dark - Not Lighted,9,Sunday,3,3,1.0
Clear,Dark - Not Lighted,9,Thursday,3,3,1.0
Clear,Dark - Not Lighted,9,Tuesday,2,2,1.0
Clear,Dark - Not Lighted,9,Wednesday,1,1,1.0
Clear,Dark - Not Lighted,10,Sunday,1,1,1.0
Clear,Dark - Not Lighted,11,Friday,1,2,2.0
Clear,Dark - Not Lighted,11,Monday,1,1,1.0
Clear,Dark - Not Lighted,12,Sunday,1,1,1.0
Clear,Dark - Not Lighted,12,Thursday,1,1,1.0
Clear,Dark - Not Lighted,12,Tuesday,2,2,1.0
Clear,Dark - Not Lighted,14,Saturday,1,1,1.0
Clear,Dark - Not Lighted,14,Wednesday,1,1,1.0
Clear,Dark - Not Lighted,15,Friday,1,1,1.0
Clear,Dark - Not Lighted,15,Monday,2,4,2.0
Clear,Dark - Not Lighted,15,Sunday,2,2,1.0
Clear,Dark - Not Lighted,15,Wednesday,2,2,1.0
Clear,Dark - Not Lighted,16,Friday,22,23,1.0454545454545454
Clear,Dark - Not Lighted,16,Monday,13,14,1.0769230769230769
Clear,Dark - Not Lighted,16,Saturday,6,7,1.1666666666666667
Clear,Dark - Not Lighted,16,Sunday,12,12,1.0
Clear,Dark - Not Lighted,16,Thursday,13,13,1.0
Clear,Dark - Not Lighted,16,Tuesday,15,16,1.0666666666666667
Clear,Dark - Not Lighted,16,Wednesday,10,11,1.1
Clear,Dark - Not Lighted,17,Friday,193,214,1.1088082901554404
Clear,Dark - Not Lighted,17,Monday,172,180,1.0465116279069768
Clear,Dark - Not Lighted,17,Saturday,166,180,1.0843373493975903
Clear,Dark - Not Lighted,17,Sunday,155,170,1.096774193548387
Clear,Dark - Not Lighted,17,Thursday,186,199,1.0698924731182795
Clear,Dark - Not Lighted,17,Tuesday,178,190,1.0674157303370786
Clear,Dark - Not Lighted,17,Wednesday,170,180,1.0588235294117647
Clear,Dark - Not Lighted,18,Friday,451,496,1.099778270509978
Clear,Dark - Not Lighted,18,Monday,408,438,1.0735294117647058
Clear,Dark - Not Lighted,18,Saturday,480,536,1.1166666666666667
Clear,Dark - Not Lighted,18,Sunday,444,478,1.0765765765765767
Clear,Dark - Not Lighted,18,Thursday,455,474,1.0417582417582418
Clear,Dark - Not Lighted,18,Tuesday,407,444,1.0909090909090908
Clear,Dark - Not Lighted,18,Wednesday,430,477,1.1093023255813954
Clear,Dark - Not Lighted,19,Friday,724,789,1.089779005524862
Clear,Dark - Not Lighted,19,Monday,503,545,1.0834990059642147
Clear,Dark - Not Lighted,19,Saturday,696,760,1.0919540229885059
Clear,Dark - Not Lighted,19,Sunday,581,645,1.1101549053356283
Clear,Dark - Not Lighted,19,Thursday,559,609,1.0894454382826475
Clear,Dark - Not Lighted,19,Tuesday,494,535,1.082995951417004
Clear,Dark - Not Lighted,19,Wednesday,555,587,1.0576576576576577
Clear,Dark - Not Lighted,20,Friday,1076,1176,1.0929368029739777
Clear,Dark - Not Lighted,20,Monday,749,812,1.0841121495327102
Clear,Dark - Not Lighted,20,Saturday,1126,1242,1.103019538188277
Clear,Dark - Not Lighted,20,Sunday,948,1024,1.080168776371308
Clear,Dark - Not Lighted,20,Thursday,831,905,1.0890493381468112
Clear,Dark - Not Lighted,20,Tuesday,718,787,1.0961002785515321
Clear,Dark - Not Lighted,20,Wednesday,789,851,1.0785804816223068
Clear,Dark - Not Lighted,21,Friday,1260,1398,1.1095238095238096
Clear,Dark - Not Lighted,21,Monday,853,919,1.0773739742086752
Clear,Dark - Not Lighted,21,Saturday,1322,1469,1.111195158850227
Clear,Dark - Not Lighted,21,Sunday,1074,1172,1.091247672253259
Clear,Dark - Not Lighted,21,Thursday,947,1013,1.0696937697993665
Clear,Dark - Not Lighted,21,Tuesday,919,988,1.0750816104461371
Clear,Dark - Not Lighted,21,Wednesday,930,1002,1.0774193548387097
Clear,Dark - Not Lighted,22,Friday,1181,1304,1.1041490262489415
Clear,Dark - Not Lighted,22,Monday,676,733,1.084319526627219
Clear,Dark - Not Lighted,22,Saturday,1350,1492,1.1051851851851853
Clear,Dark - Not Lighted,22,Sunday,817,901,1.1028151774785802
Clear,Dark - Not Lighted,22,Thursday,850,937,1.1023529411764705
Clear,Dark - Not Lighted,22,Tuesday,688,739,1.0741279069767442
Clear,Dark - Not Lighted,22,Wednesday,735,804,1.0938775510204082
Clear,Dark - Not Lighted,23,Friday,1163,1277,1.0980223559759243
Clear,Dark - Not Lighted,23,Monday,597,647,1.083752093802345
Clear,Dark - Not Lighted,23,Saturday,1398,1571,1.1237482117310444
Clear,Dark - Not Lighted,23,Sunday,720,775,1.0763888888888888
Clear,Dark - Not Lighted,23,Thursday,750,804,1.072
Clear,Dark - Not Lighted,23,Tuesday,591,650,1.0998307952622672
Clear,Dark - Not Lighted,23,Wednesday,624,681,1.0913461538461537
Clear,Dark - Not Lighted,99,Friday,99,105,1.0606060606060606
Clear,Dark - Not Lighted,99,Monday,73,75,1.0273972602739727
Clear,Dark - Not Lighted,99,Saturday,146,160,1.095890410958904
Clear,Dark - Not Lighted,99,Sunday,176,189,1.0738636363636365
Clear,Dark - Not Lighted,99,Thursday,74,81,1.0945945945945945
Clear,Dark - Not Lighted,99,Tuesday,65,75,1.1538461538461537
Clear,Dark - Not Lighted,99,Wednesday,85,90,1.0588235294117647
Clear,Dark - Unknown Lighting,0,Friday,19,23,1.2105263157894737
Clear,Dark - Unknown Lighting,0,Monday,25,30,1.2
Clear,Dark - Unknown Lighting,0,Saturday,34,35,1.0294117647058822
Clear,Dark - Unknown Lighting,0,Sunday,32,33,1.03125
Clear,Dark - Unknown Lighting,0,Thursday,19,19,1.0
Clear,Dark - Unknown Lighting,0,Tuesday,15,15,1.0
Clear,Dark - Unknown Lighting,0,Wednesday,14,15,1.0714285714285714
Clear,Dark - Unknown Lighting,1,Friday,20,22,1.1
Clear,Dark - Unknown Lighting,1,Monday,13,13,1.0
Clear,Dark - Unknown Lighting,1,Saturday,34,37,1.088235294117647
Clear,Dark - Unknown Lighting,1,Sunday,20,20,1.0
Clear,Dark - Unknown Lighting,1,Thursday,16,17,1.0625
Clear,Dark - Unknown Lighting,1,Tuesday,12,14,1.1666666666666667
Clear,Dark - Unknown Lighting,1,Wednesday,12,12,1.0
Clear,Dark - Unknown Lighting,2,Friday,14,15,1.0714285714285714
Clear,Dark - Unknown Lighting,2,Monday,11,12,1.0909090909090908
Clear,Dark - Unknown Lighting,2,Saturday,30,35,1.1666666666666667
Clear,Dark - Unknown Lighting,2,Sunday,30,32,1.0666666666666667
Clear,Dark - Unknown Lighting,2,Thursday,10,10,1.0
Clear,Dark - Unknown Lighting,2,Tuesday,13,15,1.1538461538461537
Clear,Dark - Unknown Lighting,2,Wednesday,15,16,1.0666666666666667
Clear,Dark - Unknown Lighting,3,Friday,11,11,1.0
Clear,Dark - Unknown Lighting,3,Monday,11,15,1.3636363636363635
Clear,Dark - Unknown Lighting,3,Saturday,31,32,1.032258064516129
Clear,Dark - Unknown Lighting,3,Sunday,35,40,1.1428571428571428
Clear,Dark - Unknown Lighting,3,Thursday,9,10,1.1111111111111112
Clear,Dark - Unknown Lighting,3,Tuesday,9,9,1.0
Clear,Dark - Unknown Lighting,3,Wednesday,6,6,1.0
Clear,Dark - Unknown Lighting,4,Friday,10,11,1.1
Clear,Dark - Unknown Lighting,4,Monday,11,11,1.0
Clear,Dark - Unknown Lighting,4,Saturday,17,21,1.2352941176470589
Clear,Dark - Unknown Lighting,4,Sunday,21,25,1.1904761904761905
Clear,Dark - Unknown Lighting,4,Thursday,9,11,1.2222222222222223
Clear,Dark - Unknown Lighting,4,Tuesday,12,14,1.1666666666666667
Clear,Dark - Unknown Lighting,4,Wednesday,4,4,1.0
Clear,Dark - Unknown Lighting,5,Friday,10,14,1.4
Clear,Dark - Unknown Lighting,5,Monday,8,8,1.0
Clear,Dark - Unknown Lighting,5,Saturday,17,20,1.1764705882352942
Clear,Dark - Unknown Lighting,5,Sunday,23,25,1.0869565217391304
Clear,Dark - Unknown Lighting,5,Thursday,9,9,1.0
Clear,Dark - Unknown Lighting,5,Tuesday,12,12,1.0
Clear,Dark - Unknown Lighting,5,Wednesday,7,7,1.0
Clear,Dark - Unknown Lighting,6,Friday,10,12,1.2
Clear,Dark - Unknown Lighting,6,Monday,11,12,1.0909090909090908
Clear,Dark - Unknown Lighting,6,Saturday,15,15,1.0
Clear,Dark - Unknown Lighting,6,Sunday,6,6,1.0
Clear,Dark - Unknown Lighting,6,Thursday,11,11,1.0
Clear,Dark - Unknown Lighting,6,Tuesday,15,16,1.0666666666666667
Clear,Dark - Unknown Lighting,6,Wednesday,15,16,1.0666666666666667
Clear,Dark - Unknown Lighting,7,Friday,1,1,1.0
Clear,Dark - Unknown Lighting,7,Monday,3,3,1.0
Clear,Dark - Unknown Lighting,7,Saturday,5,5,1.0
Clear,Dark - Unknown Lighting,7,Sunday,2,2,1.0
Clear,Dark - Unknown Lighting,7,Thursday,4,4,1.0
Clear,Dark - Unknown Lighting,7,Tuesday,1,1,1.0
Clear,Dark - Unknown Lighting,7,Wednesday,4,5,1.25
Clear,Dark - Unknown Lighting,8,Sunday,3,3,1.0
Clear,Dark - Unknown Lighting,8,Thursday,1,1,1.0
Clear,Dark - Unknown Lighting,16,Monday,2,2,1.0
Clear,Dark - Unknown Lighting,16,Saturday,1,1,1.0
Clear,Dark - Unknown Lighting,16,Wednesday,1,1,1.0
Clear,Dark - Unknown Lighting,17,Friday,10,10,1.0
Clear,Dark - Unknown Lighting,17,Monday,6,6,1.0
Clear,Dark - Unknown Lighting,17,Saturday,4,4,1.0
Clear,Dark - Unknown Lighting,17,Sunday,7,7,1.0
Clear,Dark - Unknown Lighting,17,Thursday,2,2,1.0
Clear,Dark - Unknown Lighting,17,Tuesday,6,6,1.0
Clear,Dark - Unknown Lighting,17,Wednesday,5,6,1.2
Clear,Dark - Unknown Lighting,18,Friday,17,18,1.0588235294117647
Clear,Dark - Unknown Lighting,18,Monday,12,12,1.0
Clear,Dark - Unknown Lighting,18,Saturday,10,10,1.0
Clear,Dark - Unknown Lighting,18,Sunday,13,13,1.0
Clear,Dark - Unknown Lighting,18,Thursday,11,11,1.0
Clear,Dark - Unknown Lighting,18,Tuesday,12,13,1.0833333333333333
Clear,Dark - Unknown Lighting,18,Wednesday,5,5,1.0
Clear,Dark - Unknown Lighting,19,Friday,12,12,1.0
Clear,Dark - Unknown Lighting,19,Monday,10,10,1.0
Clear,Dark - Unknown Lighting,19,Saturday,11,11,1.0
Clear,Dark - Unknown Lighting,19,Sunday,13,14,1.0769230769230769
Clear,Dark - Unknown Lighting,19,Thursday,13,14,1.0769230769230769
Clear,Dark - Unknown Lighting,19,Tuesday,16,17,1.0625
Clear,Dark - Unknown Lighting,19,Wednesday,15,17,1.1333333333333333
Clear,Dark - Unknown Lighting,20,Friday,24,27,1.125
Clear,Dark - Unknown Lighting,20,Monday,17,18,1.0588235294117647
Clear,Dark - Unknown Lighting,20,Saturday,30,34,1.1333333333333333
Clear,Dark - Unknown Lighting,20,Sunday,23,25,1.0869565217391304
Clear,Dark - Unknown Lighting,20,Thursday,25,28,1.12
Clear,Dark - Unknown Lighting,20,Tuesday,14,15,1.0714285714285714
Clear,Dark - Unknown Lighting,20,Wednesday,22,22,1.0
Clear,Dark - Unknown Lighting,21,Friday,30,34,1.1333333333333333
Clear,Dark - Unknown Lighting,21,Monday,28,28,1.0
Clear,Dark - Unknown Lighting,21,Saturday,30,38,1.2666666666666666
Clear,Dark - Unknown Lighting,21,Sunday,12,13,1.0833333333333333
Clear,Dark - Unknown Lighting,21,Thursday,28,29,1.0357142857142858
Clear,Dark - Unknown Lighting,21,Tuesday,19,19,1.0
Clear,Dark - Unknown Lighting,21,Wednesday,22,23,1.0454545454545454
Clear,Dark - Unknown Lighting,22,Friday,35,40,1.1428571428571428
Clear,Dark - Unknown Lighting,22,Monday,31,33,1.064516129032258
Clear,Dark - Unknown Lighting,22,Saturday,34,34,1.0
Clear,Dark - Unknown Lighting,22,Sunday,32,35,1.09375
Clear,Dark - Unknown Lighting,22,Thursday,16,17,1.0625
Clear,Dark - Unknown Lighting,22,Tuesday,21,22,1.0476190476190477
Clear,Dark - Unknown Lighting,22,Wednesday,21,21,1.0
Clear,Dark - Unknown Lighting,23,Friday,34,39,1.1470588235294117
Clear,Dark - Unknown Lighting,23,Monday,21,21,1.0
Clear,Dark - Unknown Lighting,23,Saturday,36,39,1.0833333333333333
Clear,Dark - Unknown Lighting,23,Sunday,16,19,1.1875
Clear,Dark - Unknown Lighting,23,Thursday,21,21,1.0
Clear,Dark - Unknown Lighting,23,Tuesday,22,23,1.0454545454545454
Clear,Dark - Unknown Lighting,23,Wednesday,19,23,1.2105263157894737
Clear,Dark - Unknown Lighting,99,Monday,3,3,1.0
Clear,Dark - Unknown Lighting,99,Saturday,2,2,1.0
Clear,Dark - Unknown Lighting,99,Sunday,4,6,1.5
Clear,Dark - Unknown Lighting,99,Thursday,2,2,1.0
Clear,Dark - Unknown Lighting,99,Tuesday,2,2,1.0
Clear,Dawn,3,Monday,1,1,1.0
Clear,Dawn,3,Saturday,2,2,1.0
Clear,Dawn,3,Sunday,1,1,1.0
Clear,Dawn,4,Friday,19,22,1.1578947368421053
Clear,Dawn,4,Monday,11,11,1.0
Clear,Dawn,4,Saturday,23,27,1.173913043478261
Clear,Dawn,4,Sunday,31,32,1.032258064516129
Clear,Dawn,4,Thursday,19,20,1.0526315789473684
Clear,Dawn,4,Tuesday,14,14,1.0
Clear,Dawn,4,Wednesday,15,15,1.0
Clear,Dawn,5,Friday,146,155,1.0616438356164384
Clear,Dawn,5,Monday,145,158,1.089655172413793
Clear,Dawn,5,Saturday,144,155,1.0763888888888888
Clear,Dawn,5,Sunday,140,156,1.1142857142857143
Clear,Dawn,5,Thursday,140,149,1.0642857142857143
Clear,Dawn,5,Tuesday,153,162,1.0588235294117647
Clear,Dawn,5,Wednesday,128,138,1.078125
Clear,Dawn,6,Friday,290,313,1.0793103448275863
Clear,Dawn,6,Monday,274,303,1.1058394160583942
Clear,Dawn,6,Saturday,242,262,1.0826446280991735
Clear,Dawn,6,Sunday,227,253,1.1145374449339207
Clear,Dawn,6,Thursday,286,306,1.06993006993007
Clear,Dawn,6,Tuesday,293,309,1.0546075085324231
Clear,Dawn,6,Wednesday,293,317,1.081911262798635
Clear,Dawn,7,Friday,119,125,1.050420168067227
Clear,Dawn,7,Monday,116,125,1.0775862068965518
Clear,Dawn,7,Saturday,93,101,1.086021505376344
Clear,Dawn,7,Sunday,82,91,1.1097560975609757
Clear,Dawn,7,Thursday,104,106,1.0192307692307692
Clear,Dawn,7,Tuesday,105,115,1.0952380952380953
Clear,Dawn,7,Wednesday,99,105,1.0606060606060606
Clear,Dawn,8,Friday,11,11,1.0
Clear,Dawn,8,Monday,10,10,1.0
Clear,Dawn,8,Saturday,10,10,1.0
Clear,Dawn,8,Sunday,7,7,1.0
Clear,Dawn,8,Thursday,11,11,1.0
Clear,Dawn,8,Tuesday,7,7,1.0
Clear,Dawn,8,Wednesday,9,10,1.1111111111111112
Clear,Dawn,99,Friday,2,2,1.0
Clear,Dawn,99,Monday,4,4,1.0
Clear,Dawn,99,Saturday,2,2,1.0
Clear,Dawn,99,Sunday,2,2,1.0
Clear,Dawn,99,Thursday,2,2,1.0
Clear,Dawn,99,Tuesday,3,3,1.0
Clear,Dawn,99,Wednesday,5,5,1.0
Clear,Daylight,0,Friday,1,1,1.0
Clear,Daylight,0,Sunday,1,1,1.0
Clear,Daylight,0,Wednesday,1,1,1.0
Clear,Daylight,1,Friday,1,1,1.0
Clear,Daylight,1,Saturday,1,1,1.0
Clear,Daylight,1,Thursday,1,1,1.0
Clear,Daylight,2,Saturday,1,1,1.0
Clear,Daylight,2,Thursday,1,1,1.0
Clear,Daylight,3,Tuesday,1,1,1.0
Clear,Daylight,4,Friday,10,10,1.0
Clear,Daylight,4,Monday,9,9,1.0
Clear,Daylight,4,Saturday,14,14,1.0
Clear,Daylight,4,Sunday,10,11,1.1
Clear,Daylight,4,Thursday,16,16,1.0
Clear,Daylight,4,Tuesday,14,14,1.0
Clear,Daylight,4,Wednesday,8,8,1.0
Clear,Daylight,5,Friday,77,83,1.077922077922078
Clear,Daylight,5,Monday,46,49,1.065217391304348
Clear,Daylight,5,Saturday,53,54,1.0188679245283019
Clear,Daylight,5,Sunday,43,47,1.0930232558139534
Clear,Daylight,5,Thursday,66,66,1.0
Clear,Daylight,5,Tuesday,52,55,1.0576923076923077
Clear,Daylight,5,Wednesday,60,63,1.05
Clear,Daylight,6,Friday,360,387,1.075
Clear,Daylight,6,Monday,321,339,1.0560747663551402
Clear,Daylight,6,Saturday,292,318,1.0890410958904109
Clear,Daylight,6,Sunday,279,299,1.07168458781362
Clear,Daylight,6,Thursday,377,399,1.0583554376657824
Clear,Daylight,6,Tuesday,354,378,1.0677966101694916
Clear,Daylight,6,Wednesday,357,380,1.0644257703081232
Clear,Daylight,7,Friday,828,895,1.0809178743961352
Clear,Daylight,7,Monday,855,921,1.0771929824561404
Clear,Daylight,7,Saturday,647,727,1.1236476043276662
Clear,Daylight,7,Sunday,531,586,1.103578154425612
Clear,Daylight,7,Thursday,837,898,1.0728793309438471
Clear,Daylight,7,Tuesday,879,939,1.068259385665529
Clear,Daylight,7,Wednesday,896,959,1.0703125
Clear,Daylight,8,Friday,878,937,1.0671981776765376
Clear,Daylight,8,Monday,860,925,1.0755813953488371
Clear,Daylight,8,Saturday,716,777,1.085195530726257
Clear,Daylight,8,Sunday,558,613,1.0985663082437276
Clear,Daylight,8,Thursday,836,901,1.0777511961722488
Clear,Daylight,8,Tuesday,849,915,1.0777385159010602
Clear,Daylight,8,Wednesday,825,867,1.050909090909091
Clear,Daylight,9,Friday,885,948,1.071186440677966
Clear,Daylight,9,Monday,865,921,1.0647398843930636
Clear,Daylight,9,Saturday,852,923,1.0833333333333333
Clear,Daylight,9,Sunday,717,777,1.0836820083682008
Clear,Daylight,9,Thursday,902,977,1.083148558758315
Clear,Daylight,9,Tuesday,869,933,1.0736478711162256
Clear,Daylight,9,Wednesday,847,916,1.0814639905548997
Clear,Daylight,10,Friday,1026,1099,1.071150097465887
Clear,Daylight,10,Monday,950,1021,1.0747368421052632
Clear,Daylight,10,Saturday,1066,1159,1.0872420262664164
Clear,Daylight,10,Sunday,860,924,1.0744186046511628
Clear,Daylight,10,Thursday,944,1036,1.097457627118644
Clear,Daylight,10,Tuesday,913,980,1.0733844468784228
Clear,Daylight,10,Wednesday,973,1064,1.0935251798561152
Clear,Daylight,11,Friday,1151,1259,1.0938314509122502
Clear,Daylight,11,Monday,1123,1206,1.0739091718610865
Clear,Daylight,11,Saturday,1218,1338,1.0985221674876848
Clear,Daylight,11,Sunday,1064,1168,1.0977443609022557
Clear,Daylight,11,Thursday,1101,1206,1.095367847411444
Clear,Daylight,11,Tuesday,1070,1141,1.0663551401869158
Clear,Daylight,11,Wednesday,1034,1117,1.0802707930367506
Clear,Daylight,12,Friday,1371,1488,1.0853391684901532
Clear,Daylight,12,Monday,1154,1266,1.097053726169844
Clear,Daylight,12,Saturday,1387,1508,1.087238644556597
Clear,Daylight,12,Sunday,1187,1286,1.0834035383319292
Clear,Daylight,12,Thursday,1159,1269,1.094909404659189
Clear,Daylight,12,Tuesday,1162,1270,1.0929432013769362
Clear,Daylight,12,Wednesday,1239,1368,1.1041162227602905
Clear,Daylight,13,Friday,1383,1528,1.1048445408532177
Clear,Daylight,13,Monday,1302,1410,1.0829493087557605
Clear,Daylight,13,Saturday,1468,1631,1.1110354223433243
Clear,Daylight,13,Sunday,1307,1440,1.1017597551644989
Clear,Daylight,13,Thursday,1332,1438,1.0795795795795795
Clear,Daylight,13,Tuesday,1273,1375,1.08012568735271
Clear,Daylight,13,Wednesday,1301,1409,1.0830130668716371
Clear,Daylight,14,Friday,1576,1713,1.0869289340101522
Clear,Daylight,14,Monday,1415,1534,1.0840989399293286
Clear,Daylight,14,Saturday,1626,1765,1.0854858548585486
Clear,Daylight,14,Sunday,1449,1588,1.095928226363009
Clear,Daylight,14,Thursday,1429,1557,1.0895731280615815
Clear,Daylight,14,Tuesday,1498,1665,1.1114819759679573
Clear,Daylight,14,Wednesday,1504,1620,1.077127659574468
Clear,Daylight,15,Friday,1839,2013,1.0946166394779773
Clear,Daylight,15,Monday,1543,1679,1.088139987038237
Clear,Daylight,15,Saturday,1783,1975,1.1076836791923723
Clear,Daylight,15,Sunday,1625,1769,1.0886153846153845
Clear,Daylight,15,Thursday,1639,1786,1.0896888346552775
Clear,Daylight,15,Tuesday,1556,1691,1.0867609254498716
Clear,Daylight,15,Wednesday,1589,1748,1.1000629326620517
Clear,Daylight,16,Friday,1773,1954,1.102086858432036
Clear,Daylight,16,Monday,1510,1641,1.0867549668874172
Clear,Daylight,16,Saturday,1744,1926,1.1043577981651376
Clear,Daylight,16,Sunday,1631,1804,1.1060698957694666
Clear,Daylight,16,Thursday,1559,1694,1.0865939704939063
Clear,Daylight,16,Tuesday,1579,1730,1.0956301456618114
Clear,Daylight,16,Wednesday,1482,1594,1.0755735492577598
Clear,Daylight,17,Friday,1432,1554,1.085195530726257
Clear,Daylight,17,Monday,1153,1231,1.0676496097137902
Clear,Daylight,17,Saturday,1524,1688,1.1076115485564304
Clear,Daylight,17,Sunday,1417,1533,1.081863091037403
Clear,Daylight,17,Thursday,1219,1306,1.0713699753896637
Clear,Daylight,17,Tuesday,1239,1346,1.0863599677159
Clear,Daylight,17,Wednesday,1283,1387,1.0810600155884644
Clear,Daylight,18,Friday,1094,1208,1.1042047531992687
Clear,Daylight,18,Monday,852,920,1.07981220657277
Clear,Daylight,18,Saturday,1233,1321,1.0713706407137065
Clear,Daylight,18,Sunday,1137,1238,1.088830255057168
Clear,Daylight,18,Thursday,898,961,1.0701559020044544
Clear,Daylight,18,Tuesday,823,890,1.0814094775212637
Clear,Daylight,18,Wednesday,886,951,1.0733634311512414
Clear,Daylight,19,Friday,650,712,1.0953846153846154
Clear,Daylight,19,Monday,521,560,1.0748560460652592
Clear,Daylight,19,Saturday,786,854,1.0865139949109415
Clear,Daylight,19,Sunday,710,796,1.1211267605633803
Clear,Daylight,19,Thursday,525,569,1.0838095238095238
Clear,Daylight,19,Tuesday,470,510,1.0851063829787233
Clear,Daylight,19,Wednesday,483,507,1.049689440993789
Clear,Daylight,20,Friday,191,204,1.068062827225131
Clear,Daylight,20,Monday,152,163,1.0723684210526316
Clear,Daylight,20,Saturday,220,241,1.0954545454545455
Clear,Daylight,20,Sunday,161,173,1.0745341614906831
Clear,Daylight,20,Thursday,150,162,1.08
Clear,Daylight,20,Tuesday,166,176,1.0602409638554218
Clear,Daylight,20,Wednesday,141,155,1.099290780141844
Clear,Daylight,21,Friday,43,46,1.069767441860465
Clear,Daylight,21,Monday,27,28,1.037037037037037
Clear,Daylight,21,Saturday,38,38,1.0
Clear,Daylight,21,Sunday,28,28,1.0
Clear,Daylight,21,Thursday,33,34,1.0303030303030303
Clear,Daylight,21,Tuesday,29,31,1.0689655172413792
Clear,Daylight,21,Wednesday,27,30,1.1111111111111112
Clear,Daylight,22,Friday,20,24,1.2
Clear,Daylight,22,Monday,10,12,1.2
Clear,Daylight,22,Saturday,25,27,1.08
Clear,Daylight,22,Sunday,16,17,1.0625
Clear,Daylight,22,Thursday,17,18,1.0588235294117647
Clear,Daylight,22,Tuesday,12,12,1.0
Clear,Daylight,22,Wednesday,19,21,1.105263157894737
Clear,Daylight,23,Saturday,1,1,1.0
Clear,Daylight,23,Thursday,1,1,1.0
Clear,Daylight,23,Tuesday,1,1,1.0
Clear,Daylight,99,Friday,45,47,1.0444444444444445
Clear,Daylight,99,Monday,47,48,1.0212765957446808
Clear,Daylight,99,Saturday,52,54,1.0384615384615385
Clear,Daylight,99,Sunday,46,49,1.065217391304348
Clear,Daylight,99,Thursday,46,50,1.0869565217391304
Clear,Daylight,99,Tuesday,46,49,1.065217391304348
Clear,Daylight,99,Wednesday,37,39,1.054054054054054
Clear,Dusk,0,Friday,1,1,1.0
Clear,Dusk,0,Thursday,1,1,1.0
Clear,Dusk,0,Tuesday,1,2,2.0
Clear,Dusk,2,Monday,1,1,1.0
Clear,Dusk,5,Sunday,1,1,1.0
Clear,Dusk,7,Monday,1,4,4.0
Clear,Dusk,7,Tuesday,1,1,1.0
Clear,Dusk,8,Sunday,1,1,1.0
Clear,Dusk,15,Friday,1,1,1.0
Clear,Dusk,15,Monday,1,1,1.0
Clear,Dusk,15,Saturday,1,1,1.0
Clear,Dusk,15,Sunday,1,1,1.0
Clear,Dusk,15,Thursday,1,1,1.0
Clear,Dusk,15,Tuesday,2,2,1.0
Clear,Dusk,15,Wednesday,1,1,1.0
Clear,Dusk,16,Friday,73,84,1.1506849315068493
Clear,Dusk,16,Monday,49,53,1.0816326530612246
Clear,Dusk,16,Saturday,54,61,1.1296296296296295
Clear,Dusk,16,Sunday,48,51,1.0625
Clear,Dusk,16,Thursday,49,55,1.1224489795918366
Clear,Dusk,16,Tuesday,50,52,1.04
Clear,Dusk,16,Wednesday,53,59,1.1132075471698113
Clear,Dusk,17,Friday,146,151,1.0342465753424657
Clear,Dusk,17,Monday,139,152,1.0935251798561152
Clear,Dusk,17,Saturday,149,161,1.080536912751678
Clear,Dusk,17,Sunday,134,146,1.0895522388059702
Clear,Dusk,17,Thursday,152,166,1.0921052631578947
Clear,Dusk,17,Tuesday,137,146,1.0656934306569343
Clear,Dusk,17,Wednesday,148,157,1.0608108108108107
Clear,Dusk,18,Friday,205,221,1.078048780487805
Clear,Dusk,18,Monday,152,165,1.0855263157894737
Clear,Dusk,18,Saturday,200,224,1.12
Clear,Dusk,18,Sunday,167,185,1.1077844311377245
Clear,Dusk,18,Thursday,161,182,1.1304347826086956
Clear,Dusk,18,Tuesday,155,158,1.0193548387096774
Clear,Dusk,18,Wednesday,163,172,1.0552147239263803
Clear,Dusk,19,Friday,239,268,1.1213389121338913
Clear,Dusk,19,Monday,188,203,1.0797872340425532
Clear,Dusk,19,Saturday,282,308,1.0921985815602837
Clear,Dusk,19,Sunday,254,277,1.0905511811023623
Clear,Dusk,19,Thursday,189,204,1.0793650793650793
Clear,Dusk,19,Tuesday,165,184,1.1151515151515152
Clear,Dusk,19,Wednesday,179,187,1.0446927374301676
Clear,Dusk,20,Friday,189,212,1.1216931216931216
Clear,Dusk,20,Monday,137,150,1.094890510948905
Clear,Dusk,20,Saturday,223,248,1.1121076233183858
Clear,Dusk,20,Sunday,223,247,1.1076233183856503
Clear,Dusk,20,Thursday,152,156,1.0263157894736843
Clear,Dusk,20,Tuesday,135,148,1.0962962962962963
Clear,Dusk,20,Wednesday,165,180,1.0909090909090908
Clear,Dusk,21,Friday,54,59,1.0925925925925926
Clear,Dusk,21,Monday,36,39,1.0833333333333333
